RowNumber,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
991,0.04626019037598087,France,Male,-0.18324136785415657,0.5,0.26701608276754474,2,1,0,0.3310443647368324,0
992,-0.3675901439949384,France,Female,-0.3739390136592943,0.2,0.3358173411864738,2,1,1,0.6990893630341697,0
993,1.04984725122546,Germany,Female,0.29350274665868764,0.3,-0.1833379008453083,2,0,1,0.7007054173673585,0
994,0.10833774053161876,Spain,Female,-1.0413807739772762,0.7,0.3024420751278083,1,0,0,0.5114766960244703,0
995,1.9396254701229365,Spain,Male,0.3888515695612565,0.9,0.7471463045744974,2,1,0,0.7288408543015856,0
996,-0.41932143579130327,Spain,Male,-0.9460319510747073,0.9,-1.2257863774930597,3,0,1,0.4195433663914904,0
997,1.660276494422566,Spain,Male,0.48420039246382535,0.3,-1.2257863774930597,2,0,1,0.39217820301838824,0
998,-0.6572853780545819,Spain,Male,2.2004792047100645,0.7,0.717984675271194,1,0,1,0.03382993075838743,0
999,1.660276494422566,Germany,Female,-1.0413807739772762,0.4,1.462447523515139,2,1,1,0.04946392380472335,0
1000,1.122271059740371,France,Female,-0.08789254495158773,0.1,0.4424126391548199,1,0,0,0.45779536945778326,0
1001,-0.026163618138929996,Germany,Female,0.29350274665868764,0.8,0.7291115802722603,2,1,0,0.020079117555726573,0
1002,1.4223125521592874,France,Female,0.3888515695612565,1.0,-1.2257863774930597,2,1,1,0.5805550930113825,0
1003,0.7704982755250895,Germany,Male,0.007456277950981121,0.1,-0.41035214853806795,2,1,1,0.9201476741028768,0
1004,-0.04685613485747596,France,Female,0.29350274665868764,0.3,1.58138003322335,2,0,0,0.3355965494704744,1
1005,-0.5124377610247601,Germany,Female,-1.232078419782414,0.7,0.4652244851824424,2,1,0,0.25031895546024646,0
1006,-1.3401384297665986,Germany,Male,1.246990975684376,0.5,0.6412353299343648,3,0,0,0.26893328312853876,1
1007,-0.9262880953956794,Spain,Female,-0.564636659464432,0.6,-1.2257863774930597,2,1,0,0.22627105888612362,0
1008,-0.8952493203178604,France,Male,0.29350274665868764,0.7,0.3740309494649925,1,1,1,0.18356663061322356,0
1009,-2.1368003234306183,France,Male,0.5795492153663941,0.6,-1.2257863774930597,1,1,0,0.6500534301025749,1
1010,-0.005471101420384035,Spain,Male,3.058618610833184,0.0,-1.2257863774930597,1,1,1,0.8769296967860429,0
1011,0.7601520171658166,France,Male,0.10280510085354996,1.0,-1.2257863774930597,1,1,0,0.6392393973624482,1
1012,0.7084207253694517,Spain,Male,-0.3739390136592943,0.3,0.7448865952237212,1,1,1,0.6911666064109122,0
1013,-1.0607894540662282,France,Female,-0.9460319510747073,0.4,-1.2257863774930597,2,0,1,0.24333123813324173,0
1014,-0.16066497680947875,Spain,Male,-1.4227760655875517,0.4,-1.2257863774930597,2,1,1,0.35331969203058894,0
1015,-1.5987948887484231,Spain,Female,0.3888515695612565,0.3,-1.2257863774930597,2,0,1,0.9975650174591673,0
1016,0.2635316159207135,France,Female,-0.18324136785415657,0.5,0.21072672283971108,1,1,1,0.8479389781724154,1
1017,-1.133213262581139,Germany,Male,0.10280510085354996,0.7,0.30809327166164285,2,1,0,0.24528262449063884,0
1018,1.3188499685665576,Germany,Male,0.19815392375611882,0.7,1.0131898995950985,1,1,0,0.31665829086677777,0
1019,2.0637805704342123,Germany,Female,0.5795492153663941,0.5,0.43950498619374684,1,1,0,0.30038633689517347,1
1020,-0.18135749352802472,France,Male,-0.7553343052695697,0.1,-1.2257863774930597,1,1,0,0.2429988563907853,0
1021,-0.2641275604022086,France,Male,0.9609445069766696,0.6,1.5537346528681102,1,1,0,0.8279258169155154,1
1022,-1.712603730700426,Spain,Male,-0.6599854823670008,0.6,0.41271140407959717,2,1,1,0.9700853431502707,0
1023,-1.0711357124255012,France,Female,0.8655956840741007,0.1,1.649024512770371,2,0,1,0.3462906707590575,0
1024,-0.08824116829456789,France,Male,-0.6599854823670008,0.3,-1.2257863774930597,2,1,1,0.44347860220651075,0
1025,0.6980744670101787,France,Female,-1.3274272426849827,0.4,0.5161442307983786,1,1,0,0.3151270446327624,0
1026,-0.7090166698509468,France,Female,-0.6599854823670008,0.4,-1.2257863774930597,2,1,0,0.2983146390480291,0
1027,-0.23308878532438962,France,Male,-0.564636659464432,0.6,-1.2257863774930597,2,0,0,0.921181222806778,0
1028,0.8946533758363654,Germany,Male,-0.3739390136592943,0.0,0.9117672526200606,1,0,1,0.3202236313567946,0
1029,1.8361628865302067,Spain,Male,-0.4692878365618631,0.9,-1.2257863774930597,2,1,1,0.40925108347847217,0
1030,-0.42966769415057626,Spain,Male,1.342339798586945,1.0,-1.2257863774930597,1,1,1,0.7732304935121304,0
1031,0.8222295673214545,France,Male,0.007456277950981121,0.1,0.6418810298616187,1,0,0,0.7284096631228282,0
1032,-0.20205001024657068,France,Female,-1.6134737113926891,0.3,-1.2257863774930597,2,0,0,0.15386564416901813,0
1033,1.8568554032487525,Spain,Male,0.10280510085354996,0.4,-1.2257863774930597,2,0,1,0.4080936729457663,0
1034,-0.05720239321674894,France,Male,-0.9460319510747073,0.1,0.859734319688487,2,0,1,0.9824076699324785,0
1035,0.12903025725016473,France,Male,0.674898038268963,0.3,-1.2257863774930597,2,0,1,0.8814067743469501,0
1036,0.28422413263925944,Spain,Male,-0.8506831281721385,0.0,-1.2257863774930597,1,1,0,0.17552426256707515,0
1037,-1.3401384297665986,France,Male,-0.8506831281721385,0.2,0.4940942754270391,1,1,0,0.3214719005665041,0
1038,-0.2641275604022086,France,Female,-1.4227760655875517,0.1,-1.2257863774930597,2,1,1,0.9048762656833726,0
1039,-1.3194459130480527,France,Male,-0.8506831281721385,0.1,0.10730255032695385,1,1,1,0.6908919801841075,0
1040,0.6566894335730867,France,Female,3.153967433735753,0.3,-1.2257863774930597,1,1,1,0.43365156372433566,0
1041,-0.7297091865694927,Spain,Male,2.6772233192229087,0.3,1.2414017932437698,1,1,1,0.037040237342666225,0
1042,0.7394595004472706,France,Male,-0.8506831281721385,0.5,-1.2257863774930597,2,1,0,0.8319042468555747,0
1043,-0.21239626860584365,Spain,Female,0.007456277950981121,0.7,0.9455085595409374,1,1,0,0.7044153716679943,1
1044,-0.7400554449287657,France,Male,-0.3739390136592943,0.1,-1.2257863774930597,2,1,0,0.022245224418932008,0
1045,0.2014540657650756,France,Female,-0.08789254495158773,0.4,0.6913532793884617,2,1,1,0.5523554499454698,0
1046,-0.6469391196953089,Spain,Male,-0.4692878365618631,0.6,0.7155164636604632,2,1,0,0.4322847831967953,0
1047,1.618891460985474,Spain,Female,0.29350274665868764,0.1,-1.2257863774930597,1,1,0,0.08245327428769447,1
1048,0.7808445338843626,France,Female,0.8655956840741007,0.4,-1.2257863774930597,1,1,0,0.5700968442486257,1
1049,1.670622752781839,Germany,Male,-1.3274272426849827,0.5,-0.34726346741051595,1,1,0,0.658306518272495,0
1050,-0.20205001024657068,Germany,Male,0.10280510085354996,0.3,0.5042446975150361,1,1,0,0.2622152415555686,1
1051,0.3256091660763514,France,Male,-0.8506831281721385,0.4,-1.2257863774930597,1,0,1,0.80734575151927,0
1052,-0.2641275604022086,Spain,Female,0.9609445069766696,0.2,0.0694028974114259,1,1,1,0.10004560435521592,0
1053,-0.45036021086912226,Germany,Male,-0.08789254495158773,0.3,0.3480894861180825,1,1,0,0.8816176444850482,0
1054,-0.5227840193840331,Spain,Female,1.0562933298792385,0.6,0.2916528444247621,1,1,1,0.2524107552271242,0
1055,-0.5020915026654872,Spain,Female,-1.6134737113926891,0.7,1.0436150429779425,1,1,0,0.1518546021145019,0
1056,-1.091828229144047,Spain,Female,3.3446650795408908,0.3,-1.2257863774930597,2,1,1,0.806652785341,0
1057,0.2531853575614405,Spain,Male,-0.564636659464432,0.3,-1.2257863774930597,2,1,0,0.22670415024634855,0
1058,-0.7193629282102197,France,Female,0.7702468611715318,0.1,0.7446343411444217,1,0,0,0.9012865728677087,1
1059,-0.10893368501311385,Germany,Male,-0.564636659464432,0.8,0.08319786207715348,2,0,0,0.17458657301772318,0
1060,2.0637805704342123,France,Male,-0.08789254495158773,0.7,0.06102963255681588,1,0,0,0.632781230607523,0
1061,-1.660872438904061,Spain,Female,0.8655956840741007,0.8,1.2649111041717167,1,1,0,0.9396383354610364,0
1062,0.6153044001359949,Spain,Female,-0.08789254495158773,0.4,-1.2257863774930597,2,1,1,0.6819616273354105,0
1063,-0.38828266071348433,Germany,Male,-0.08789254495158773,0.9,-0.15023444096103414,1,1,0,0.3928128136237011,1
1064,1.670622752781839,France,Male,-0.4692878365618631,0.5,0.43803970090338173,1,1,1,0.8302127353162226,0
1065,0.7498057588065437,France,Female,-1.8041713571978268,0.4,-1.2257863774930597,2,1,1,0.7019357848674547,0
1066,-1.4332547550000554,France,Male,-0.2785901907567254,0.4,1.2129227243748602,2,0,0,0.1931070417224845,1
1067,0.8325758256807274,France,Female,1.246990975684376,1.0,-1.2257863774930597,1,1,1,0.12494778251323001,1
1068,-0.005471101420384035,Germany,Male,-1.232078419782414,0.4,2.2094039049355887,2,1,0,0.644080259664798,0
1069,-0.584861569539671,France,Male,1.7237350901972204,0.6,-1.2257863774930597,1,1,0,0.09683414766110164,1
1070,2.0017030202785744,France,Male,0.10280510085354996,0.7,0.5907657632947642,1,1,0,0.15947888023306225,1
1071,0.3669941995134433,Germany,Female,0.7702468611715318,0.5,1.513685551597078,1,1,0,0.865923745717716,1
1072,0.4601105247469001,Germany,Male,1.246990975684376,0.8,0.425296062006526,1,1,1,0.11238103238859311,0
1073,-0.2744738187614815,Spain,Female,-1.5181248884901204,0.6,-1.2257863774930597,2,0,1,0.9833785626527334,0
1074,-1.5263710802335122,Spain,Male,-0.18324136785415657,0.6,-1.2257863774930597,2,0,0,0.6825415827211497,0
1075,-1.195290812736777,France,Female,-0.7553343052695697,0.7,0.5668368836377153,2,1,1,0.18135386929451763,0
1076,0.9567309259920033,Germany,Female,-0.6599854823670008,0.6,1.0234827955563466,2,1,1,0.8162920058865621,0
1077,0.532534333261811,Spain,Male,0.007456277950981121,0.8,-1.2257863774930597,2,1,0,0.49826033386188384,0
1078,0.07729896545379981,France,Male,-0.9460319510747073,0.3,1.106247134606178,1,1,0,0.10098684424362527,0
1079,0.27387787427998644,Germany,Female,0.19815392375611882,0.8,1.1256091576916156,2,1,1,0.02092329817497571,0
1080,0.1393765156094377,France,Male,-0.6599854823670008,1.0,0.4923897173664111,1,1,1,0.5616967420388647,0
1081,1.1946948682552818,Germany,Female,-0.08789254495158773,0.7,0.8725979956281606,1,0,1,0.010122766724222163,0
1082,-1.9609139313229775,Spain,Female,-0.3739390136592943,0.8,-1.2257863774930597,1,1,0,0.6614850218195838,0
1083,0.38768671623198925,Spain,Male,-0.2785901907567254,0.0,0.21293210300822388,1,1,0,0.886945203266912,1
1084,0.28422413263925944,France,Female,-0.6599854823670008,0.5,-1.2257863774930597,2,1,0,0.4514075594219248,0
1085,1.5050826190334712,France,Male,-1.4227760655875517,0.8,-1.2257863774930597,2,1,0,0.30671824159207206,0
1086,1.577506427548382,France,Male,0.29350274665868764,0.5,-1.2257863774930597,1,1,0,0.9823700663413355,1
1087,0.6359969168545409,France,Male,-0.2785901907567254,0.2,0.38885608517375475,3,0,0,0.3537677348186752,1
1088,-1.5781023720298772,France,Female,-0.7553343052695697,1.0,-1.2257863774930597,2,1,0,0.06941157880577595,0
1089,2.0637805704342123,Spain,Male,-1.6134737113926891,0.2,-1.2257863774930597,2,1,1,0.04836931926999029,0
1090,-0.23308878532438962,France,Female,1.1516421527818073,0.3,0.7611762149074757,2,1,1,0.2026922071057786,0
1091,-1.153905779299685,Germany,Female,-0.4692878365618631,0.4,0.24258269495189724,1,1,1,0.6830244288329536,0
1092,0.8429220840400005,France,Male,-0.2785901907567254,0.7,0.796666472760623,1,1,1,0.6658680904026334,0
1093,0.6670356919323598,France,Male,0.19815392375611882,0.4,0.2849799707908423,1,0,1,0.7641206735243214,1
1094,0.004875156938888947,France,Male,0.10280510085354996,0.4,-1.2257863774930597,2,1,1,0.7385917855155166,0
1095,1.680969011141112,France,Male,-0.4692878365618631,0.0,-1.2257863774930597,2,1,0,0.2158084597079021,0
1096,0.4290717496690812,France,Male,-0.9460319510747073,0.4,-1.2257863774930597,1,1,0,0.3837586989557503,1
1097,1.091232284662552,Germany,Female,0.007456277950981121,0.3,0.38834885254288914,3,1,1,0.36700734920184874,1
1098,-1.112520745862593,France,Male,-0.2785901907567254,0.6,-1.2257863774930597,2,1,0,0.883667890283522,0
1099,1.4430050688778333,France,Female,-1.232078419782414,0.4,1.0432456365911664,2,0,0,0.4915353916299007,0
1100,-1.6194874054669692,Spain,Male,-0.08789254495158773,0.7,-1.2257863774930597,2,1,1,0.030963357000593557,0
1101,2.0637805704342123,France,Female,0.007456277950981121,0.2,1.155508798453098,1,1,1,0.8839828703641197,0
1102,0.5428805916210839,Spain,Male,-0.9460319510747073,0.9,-1.2257863774930597,2,1,0,0.25336369623299027,0
1103,-2.260955423741894,Spain,Male,-0.08789254495158773,0.7,-1.2257863774930597,2,1,0,0.752918403707554,0
1104,-1.4332547550000554,Germany,Female,-0.6599854823670008,0.2,0.7519216634060631,2,1,0,0.4005813055146767,0
1105,-0.6365928613360359,France,Male,-1.0413807739772762,0.7,-1.2257863774930597,2,1,0,0.7582443123318275,0
1106,-1.4125622382815095,France,Female,0.674898038268963,0.3,0.48120527792159096,1,1,0,0.27532999401442837,0
1107,0.28422413263925944,France,Female,-0.08789254495158773,0.2,-1.2257863774930597,2,0,0,0.5753419951605379,0
1108,-2.38511052405317,Germany,Female,-0.4692878365618631,0.1,0.94657799503723,1,0,0,0.7473691237513183,1
1109,0.29457039099853244,Germany,Male,-0.08789254495158773,0.7,0.5460079726311677,2,1,0,0.23257771117141687,0
1110,-0.574515311180398,France,Male,-0.7553343052695697,0.4,-1.2257863774930597,2,1,0,0.950012126158048,0
1111,0.6463431752138138,France,Female,1.246990975684376,0.0,1.7533685953308913,1,1,1,0.2318120880544092,1
1112,1.8878941783265715,Germany,Male,1.914432736002358,0.1,0.87132951339331,1,1,1,0.153569365874441,1
1113,0.40837923295053524,France,Female,0.29350274665868764,0.3,0.2578993575102219,2,0,0,0.3540289097608822,0
1114,0.8325758256807274,Germany,Female,-1.708822534295258,0.8,0.8946873757158327,1,1,0,0.5333103311366236,1
1115,-0.44001395250984926,France,Female,2.2004792047100645,0.8,1.0976515848672044,1,0,0,0.8792062141934555,1
1116,-1.774681280856064,Spain,Male,0.8655956840741007,0.5,0.16962789843055223,1,0,1,0.4282150445367533,0
1117,-1.3608309464851447,France,Male,0.29350274665868764,0.8,-1.2257863774930597,2,1,1,0.5074191585296396,0
1118,0.8325758256807274,France,Female,0.7702468611715318,0.1,0.6238769158066155,3,0,0,0.9587070065191226,1
1119,-0.3468976272763924,Spain,Male,2.105130381807496,0.7,0.23373633350129489,1,1,1,0.5091895776046613,0
1120,1.091232284662552,Spain,Male,-0.9460319510747073,0.2,0.655897478096337,2,1,0,0.024388979147508587,0
1121,2.043088053715666,Germany,Male,-0.7553343052695697,0.4,0.21687697858761065,2,1,0,0.9656992242759184,0
1122,1.63958397770402,France,Female,-1.4227760655875517,0.4,-1.2257863774930597,2,1,0,0.967628308503462,0
1123,0.49114929982471905,Germany,Male,1.6283862672946514,0.1,0.5758079297602967,2,0,0,0.4698970751706788,1
1124,1.3291962269258306,Germany,Male,-0.564636659464432,0.1,1.3136903761643222,1,1,1,0.9850407713936681,1
1125,-0.4607064692283952,Spain,Male,-0.3739390136592943,0.7,-1.2257863774930597,1,1,0,0.5341784140385407,1
1126,-0.3986289190727573,Germany,Female,1.8190839130997891,0.1,1.1724147899214683,1,1,1,0.5758034892332218,0
1127,0.12903025725016473,Spain,Female,-0.564636659464432,0.8,0.7378879067592959,1,1,0,0.9813373177138416,0
1128,-1.050443195706955,Germany,Female,0.5795492153663941,0.3,1.07773905812078,2,1,1,0.48201003195805203,0
1129,0.2531853575614405,France,Female,-0.6599854823670008,0.2,1.268921687611658,1,1,0,0.4882820309339542,0
1130,0.1911078074058026,France,Female,-0.3739390136592943,0.7,-1.2257863774930597,1,1,1,0.24550669588945745,1
1131,-0.8228255118029496,Germany,Female,-0.4692878365618631,0.1,0.40467661483838013,1,0,1,0.9782938270604843,0
1132,-1.5574098553113314,Spain,Male,-0.18324136785415657,0.9,0.790679044296439,1,1,0,0.5584854353590768,0
1133,-0.23308878532438962,France,Male,-0.18324136785415657,0.0,-1.2257863774930597,2,1,1,0.8585637428374409,0
1134,-0.9469806121142254,France,Male,-0.4692878365618631,0.4,-1.2257863774930597,2,1,1,0.33358385725836814,0
1135,1.2257336433331008,France,Female,-1.136729596879845,0.2,-1.2257863774930597,1,1,1,0.2893499829233692,0
1136,0.8532683423992734,Germany,Male,-0.7553343052695697,0.6,1.3030218235563917,2,0,0,0.8900011451093579,0
1137,1.029154734506914,France,Male,-1.6134737113926891,0.5,-1.2257863774930597,2,0,1,0.5256205467622158,0
1138,-0.6986704114916737,France,Female,0.29350274665868764,0.4,-1.2257863774930597,2,1,0,0.08714872270301813,0
1139,-1.8884901228080666,Germany,Male,0.29350274665868764,0.9,1.6850260098312475,2,1,0,0.8633665015008933,0
1140,0.7911907922436355,Spain,Female,1.7237350901972204,0.1,0.5319745365105498,1,0,1,0.003709304238554783,0
1141,-0.33655136891711945,France,Female,-0.18324136785415657,0.5,0.32320207301231096,1,1,0,0.49342122172667485,1
1142,-0.3468976272763924,France,Male,0.10280510085354996,0.5,1.8193453773244246,2,1,1,0.5352328147338071,0
1143,1.4740438439556522,Spain,Male,0.19815392375611882,0.9,-1.2257863774930597,2,1,0,0.7607834548199351,0
1144,-0.21239626860584365,France,Male,0.3888515695612565,0.9,-1.2257863774930597,2,1,1,0.17164869245012898,0
1145,1.1843486098960088,Germany,Male,0.3888515695612565,0.4,1.161536613212062,1,0,1,0.869419479560298,1
1146,-1.081481970784774,France,Male,-1.0413807739772762,0.8,-1.2257863774930597,1,1,0,0.7962895956563851,0
1147,-0.3779364023542114,Germany,Female,-0.8506831281721385,0.3,0.8791812822034216,2,1,0,0.27385145281374373,0
1148,-0.595207827898944,Germany,Female,-0.9460319510747073,0.5,0.4043108945023183,3,1,0,0.6729813197160328,0
1149,-0.38828266071348433,Spain,Male,-0.4692878365618631,0.3,-1.2257863774930597,1,1,1,0.208585619926703,0
1150,0.04626019037598087,France,Male,-0.08789254495158773,0.4,-1.2257863774930597,2,0,0,0.55263342649223,0
1151,0.511841816543265,France,Female,-1.136729596879845,0.6,0.9852521993919284,1,0,0,0.044930340847550945,0
1152,1.8154703698116608,Spain,Female,-0.9460319510747073,0.4,0.8566410820871162,1,0,1,0.9510355738973071,0
1153,0.015221415298161928,Germany,Male,0.5795492153663941,0.2,1.2009401748189148,1,0,1,0.5766643214426977,0
1154,1.0808860263032791,Germany,Female,0.5795492153663941,0.7,0.9480700442610404,1,0,0,0.7181082793406769,1
1155,-1.164252037658958,Spain,Male,0.007456277950981121,0.2,0.7418194805034976,2,1,1,0.2923054151671485,0
1156,0.8118833089621815,France,Male,-0.4692878365618631,0.3,1.2150811474625376,1,1,0,0.060591336472633144,0
1157,-0.3675901439949384,France,Male,0.9609445069766696,0.3,-1.2257863774930597,2,1,1,0.2493275607820547,0
1158,0.511841816543265,Spain,Male,1.4376886214895137,0.1,0.04695356645837483,1,0,1,0.6986865245630958,0
1159,-2.240262907023348,Germany,Female,1.8190839130997891,0.9,0.7903396071045988,2,1,0,0.3044301730815293,1
1160,0.8118833089621815,Spain,Male,-0.18324136785415657,1.0,-1.2257863774930597,2,1,0,0.504302960932769,0
1161,-1.4229084966407826,France,Male,-0.3739390136592943,0.8,-1.2257863774930597,1,1,0,0.38318014370372366,1
1162,1.0808860263032791,France,Male,0.19815392375611882,0.6,0.4540496615220936,1,1,0,0.6300701717013975,1
1163,-0.3675901439949384,France,Female,-0.8506831281721385,0.9,-1.2257863774930597,1,1,0,0.4367229070376221,0
1164,0.9981159594290951,Germany,Female,-0.6599854823670008,0.5,-0.14409011494689183,2,0,1,0.38683089235021945,0
1165,2.0637805704342123,France,Female,-0.2785901907567254,0.0,1.4161590602267722,1,1,1,0.31358424729561674,0
1166,0.6359969168545409,Germany,Female,0.9609445069766696,0.5,1.2547081157952764,2,0,0,0.9813242164626721,0
1167,-0.2951663354800275,Germany,Female,-1.0413807739772762,0.1,1.0679729468854895,2,1,0,0.4086001213115853,0
1168,-1.0607894540662282,France,Female,-0.3739390136592943,1.0,-1.2257863774930597,1,1,1,0.1564555915089891,0
1169,-0.45036021086912226,France,Female,-1.136729596879845,0.2,-1.2257863774930597,2,1,0,0.317451716638939,0
1170,0.02556767365743491,France,Female,-0.08789254495158773,0.8,0.4110345715308618,1,1,1,0.832626415822711,0
1171,0.501495558183992,Spain,Male,-1.232078419782414,0.6,0.055235000571283166,1,0,0,0.7512260420870193,0
1172,0.4394180080283542,Germany,Male,0.10280510085354996,0.0,0.7087769205875419,1,0,0,0.13668105304056538,1
1173,-0.036509876498202976,Germany,Female,0.3888515695612565,0.3,0.7409224880753915,2,1,1,0.43498559112395235,0
1174,-1.7850275392153367,Spain,Female,-0.2785901907567254,0.3,0.254456265617167,2,1,0,0.22452704233254275,0
1175,0.5635731083396299,Spain,Female,0.10280510085354996,0.5,2.0390152491010127,1,1,0,0.8999214424977584,1
1176,0.7084207253694517,Spain,Male,0.007456277950981121,0.5,-1.2257863774930597,2,1,0,0.7288102013742312,0
1177,0.7808445338843626,France,Male,-0.4692878365618631,0.9,-1.2257863774930597,2,0,0,0.07055688818282146,0
1178,-0.2537813020429356,France,Male,-1.708822534295258,0.1,-1.2257863774930597,2,1,0,0.3311348733804078,0
1179,-1.0194044206291362,France,Male,0.9609445069766696,0.4,-1.2257863774930597,1,1,1,0.9515167698515208,1
1180,1.618891460985474,Germany,Female,-0.7553343052695697,0.1,0.27203984936462133,2,0,0,0.863938056084356,0
1181,-0.3055125938393005,France,Male,-0.4692878365618631,0.6,-1.2257863774930597,2,1,1,0.49563008267289527,0
1182,0.004875156938888947,Germany,Female,-1.4227760655875517,0.7,-0.5811329681160027,1,1,1,0.8917339105884611,0
1183,0.23249284084289454,France,Female,0.3888515695612565,0.5,1.4677507889141839,1,1,1,0.7349734899682918,1
1184,0.015221415298161928,France,Male,-0.2785901907567254,0.1,-1.2257863774930597,2,1,1,0.7565892542737831,0
1185,-0.6883241531324008,Germany,Male,0.7702468611715318,0.7,0.8662680849737205,1,1,0,0.464565666021105,0
1186,1.091232284662552,France,Male,-0.18324136785415657,0.3,0.8996802115395265,1,1,1,0.29484025724456686,0
1187,0.2014540657650756,France,Female,-0.3739390136592943,0.3,0.43237584358666,2,1,1,0.8731607868551446,0
1188,1.1843486098960088,France,Female,1.0562933298792385,0.9,0.8023075727207627,1,1,1,0.3978797975206632,1
1189,-1.2677146212516879,France,Male,-0.8506831281721385,0.2,0.8297914078968834,2,1,0,0.25382214001437137,0
1190,0.522188074902538,France,Male,0.10280510085354996,0.5,1.494561358914233,1,1,1,0.7677031656523197,1
1191,1.5154288773927442,France,Female,-0.9460319510747073,0.1,-1.2257863774930597,2,1,1,0.66488254628317,0
1192,-0.11927994337238683,Germany,Male,-1.136729596879845,0.3,1.190913636087524,1,0,1,0.4260274356201017,0
1193,1.3912737770814685,Spain,Female,2.105130381807496,0.4,0.8553213156684181,2,1,0,0.8510974798093218,1
1194,-2.9748472505317296,Spain,Female,-1.0413807739772762,0.6,1.115631979987178,3,1,0,0.5030658427879863,1
1195,1.174002351536736,France,Female,-1.4227760655875517,0.7,-1.2257863774930597,2,1,0,0.9305609185677232,0
1196,0.2635316159207135,France,Female,0.3888515695612565,0.2,-1.2257863774930597,1,1,1,0.2755660665593564,0
1197,0.6980744670101787,Germany,Male,-1.0413807739772762,0.4,-0.17376666950863787,1,1,0,0.14376077915440924,0
1198,-0.6262466029767629,Spain,Female,-0.4692878365618631,0.6,-1.2257863774930597,2,1,0,0.8551309650071581,0
1199,-0.6883241531324008,France,Male,-0.08789254495158773,0.9,0.45031152530884155,1,1,0,0.8834200666163619,0
1200,-0.05720239321674894,France,Male,0.19815392375611882,0.7,-1.2257863774930597,1,0,1,0.14329358453732333,0
1201,1.2567724184109197,Germany,Male,-0.8506831281721385,0.6,0.3734031990020854,2,0,0,0.9862264346245065,0
1202,-2.6023819495979024,Germany,Male,0.674898038268963,0.2,0.8200554261196032,1,1,0,0.6999823483142639,1
1203,-1.2573683628924148,France,Male,-1.6134737113926891,0.5,-1.2257863774930597,1,1,0,0.7558634349580383,0
1204,-1.9402214146044316,France,Male,-0.3739390136592943,0.2,0.39699200041499605,1,1,1,0.5905666991197659,0
1205,-0.21239626860584365,France,Female,0.10280510085354996,0.7,-1.2257863774930597,2,1,1,0.17222439742995455,0
1206,1.3395424852851034,France,Male,3.5353627253460282,1.0,0.7184271616199523,1,0,1,0.32433472396613877,0
1207,-0.6883241531324008,Spain,Male,-0.6599854823670008,0.5,-1.2257863774930597,2,1,0,0.054731426851264295,0
1208,1.04984725122546,Germany,Male,-0.8506831281721385,0.4,0.08073237493868969,1,1,1,0.18438895914559839,0
1209,0.4808030414654461,France,Female,0.7702468611715318,0.6,0.8296301832439131,1,1,1,0.8402893476326988,0
1210,2.0637805704342123,France,Female,-0.6599854823670008,0.7,-1.2257863774930597,2,0,0,0.7761512224417432,0
1211,0.6256506584952678,France,Male,1.1516421527818073,0.7,-1.2257863774930597,3,1,0,0.19200938689644861,1
1212,-2.0540302565564343,France,Female,-0.6599854823670008,0.5,-1.2257863774930597,2,0,1,0.37637499381190903,0
1213,-0.41932143579130327,Spain,Male,0.29350274665868764,0.6,-1.2257863774930597,2,1,0,0.7915306411762323,1
1214,0.4497642663876272,France,Female,-1.6134737113926891,0.4,-1.2257863774930597,2,1,1,0.057576198526959325,0
1215,-0.7400554449287657,Spain,Male,-0.564636659464432,0.6,-1.2257863774930597,1,1,0,0.47495265797883696,1
1216,0.9774234427105492,Spain,Female,1.4376886214895137,0.8,-1.2257863774930597,1,1,0,0.8695865955198722,1
1217,-0.8124792534436766,France,Male,-0.564636659464432,0.5,-1.2257863774930597,1,0,1,0.20565699024256817,0
1218,-1.5056785635149663,Germany,Male,-0.9460319510747073,0.3,1.1067074101562082,2,1,1,0.2900695516421818,0
1219,0.573919366698903,France,Female,-1.5181248884901204,0.5,-1.2257863774930597,1,0,0,0.8206625232709723,1
1220,0.4394180080283542,Germany,Male,0.48420039246382535,0.5,0.771116852630922,2,1,1,0.23495518822047504,1
1221,0.7704982755250895,Germany,Female,-0.564636659464432,0.7,0.6201692295775229,2,1,1,0.8864238034732317,0
1222,1.4533513272371064,France,Male,-0.18324136785415657,0.2,1.3991543467044951,2,1,0,0.37914095796148534,0
1223,-1.184944554377504,France,Male,0.674898038268963,0.1,-0.17232253894410993,1,1,0,0.3054439198943499,0
1224,0.501495558183992,Spain,Male,0.7702468611715318,0.1,-1.2257863774930597,2,0,1,0.15054367692114595,0
1225,-1.5574098553113314,Spain,Female,0.7702468611715318,0.8,0.8333715247186556,1,1,0,0.8961632835935831,0
1226,0.5842656250581759,Spain,Female,1.342339798586945,0.6,0.5317141090144498,1,1,1,0.2605192295864255,0
1227,-1.2366758461738687,Germany,Female,0.29350274665868764,0.6,0.189726170080349,2,1,0,0.3762217791799117,0
1228,-0.9676731288327713,France,Female,-1.0413807739772762,0.7,1.1211900636747145,2,1,0,0.9216188145967938,0
1229,0.0876452238130728,France,Female,-0.08789254495158773,0.3,-1.2257863774930597,2,1,0,0.7927833108061819,0
1230,-0.7814404783658576,Spain,Female,-0.7553343052695697,0.6,-1.2257863774930597,2,1,1,0.47841988909940897,0
